N	mapping	trans_mapping	hs	hk	smap	smap_inf
7	[ 0  1  5  6  7 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	4.430962	3.339272	0.368175	3.514223
7	[ 0  1  5  6  8  9 10]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	4.469898	3.340869	0.396933	3.553159
7	[ 0  1  5  6  8  9 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	4.497238	3.340356	0.422080	3.580499
7	[ 0  1  5  6  8 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.455384	3.343126	0.393192	3.538646
7	[ 0  1  5  6  9 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.507604	3.332888	0.412314	3.590865
7	[ 0  1  5  7  8  9 10]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	4.426342	3.390566	0.383109	3.509603
7	[ 0  1  5  7  8  9 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	4.464931	3.369761	0.401218	3.548192
7	[ 0  1  5  7  8 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.417403	3.323439	0.370057	3.500665
7	[ 0  1  5  7  9 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.465252	3.396364	0.385008	3.548513
7	[ 0  1  5  8  9 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.485192	3.343711	0.413633	3.568453
7	[ 0  1  6  7  8  9 10]	['AAPL.csv', 'ADBE.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	4.483811	3.393264	0.405227	3.567073
7	[ 0  1  6  7  8  9 11]	['AAPL.csv', 'ADBE.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	4.525485	3.411674	0.422522	3.608746
7	[ 0  1  6  7  8 10 11]	['AAPL.csv', 'ADBE.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.473993	3.307702	0.390743	3.557254
7	[ 0  1  6  7  9 10 11]	['AAPL.csv', 'ADBE.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.516688	3.381946	0.413704	3.599950
7	[ 0  1  6  8  9 10 11]	['AAPL.csv', 'ADBE.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.536149	3.407149	0.440999	3.619411
7	[ 0  1  7  8  9 10 11]	['AAPL.csv', 'ADBE.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.507672	3.380209	0.410834	3.590933
7	[0 2 3 4 5 6 7]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv']	4.077322	3.336695	0.397112	3.160584
7	[0 2 3 4 5 6 8]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv']	4.105352	3.380694	0.409801	3.188613
7	[0 2 3 4 5 6 9]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NTES.csv']	4.154032	3.365236	0.423154	3.237293
7	[ 0  2  3  4  5  6 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NVDA.csv']	4.078253	3.301961	0.392882	3.161515
7	[ 0  2  3  4  5  6 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'TSLA.csv']	4.142327	3.371581	0.432206	3.225588
7	[0 2 3 4 5 7 8]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv']	4.068852	3.318558	0.396511	3.152113
7	[0 2 3 4 5 7 9]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NTES.csv']	4.112038	3.351844	0.412901	3.195299
7	[ 0  2  3  4  5  7 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NVDA.csv']	4.034957	3.342340	0.378937	3.118219
7	[ 0  2  3  4  5  7 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'TSLA.csv']	4.106333	3.349892	0.423250	3.189594
7	[0 2 3 4 5 8 9]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'NFLX.csv', 'NTES.csv']	4.137048	3.250311	0.426732	3.220309
7	[ 0  2  3  4  5  8 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'NFLX.csv', 'NVDA.csv']	4.063604	3.400523	0.400712	3.146865
7	[ 0  2  3  4  5  8 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'NFLX.csv', 'TSLA.csv']	4.126938	3.433313	0.436744	3.210200
7	[ 0  2  3  4  5  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'NTES.csv', 'NVDA.csv']	4.114385	3.425682	0.409747	3.197646
7	[ 0  2  3  4  5  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'NTES.csv', 'TSLA.csv']	4.170354	3.461644	0.449993	3.253616
7	[ 0  2  3  4  5 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'NVDA.csv', 'TSLA.csv']	4.101774	3.431580	0.417491	3.185036
7	[0 2 3 4 6 7 8]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv']	4.485816	3.318498	0.368720	3.569078
7	[0 2 3 4 6 7 9]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv']	4.527550	3.306086	0.385976	3.610811
7	[ 0  2  3  4  6  7 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NVDA.csv']	4.445166	3.257882	0.355875	3.528427
7	[ 0  2  3  4  6  7 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'TSLA.csv']	4.511830	3.312261	0.393444	3.595091
7	[0 2 3 4 6 8 9]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv']	4.553153	3.330209	0.396950	3.636415
7	[ 0  2  3  4  6  8 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'NFLX.csv', 'NVDA.csv']	4.478268	3.273980	0.376148	3.561529
7	[ 0  2  3  4  6  8 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'NFLX.csv', 'TSLA.csv']	4.545213	3.330538	0.402518	3.628474
7	[ 0  2  3  4  6  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv']	4.521578	3.372711	0.388043	3.604839
7	[ 0  2  3  4  6  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'NTES.csv', 'TSLA.csv']	4.579244	3.457062	0.419222	3.662505
7	[ 0  2  3  4  6 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'NVDA.csv', 'TSLA.csv']	4.508581	3.377248	0.393210	3.591842
7	[0 2 3 4 7 8 9]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv']	4.514415	3.234967	0.376213	3.597676
7	[ 0  2  3  4  7  8 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv']	4.434746	3.241319	0.346777	3.518008
7	[ 0  2  3  4  7  8 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'MSFT.csv', 'NFLX.csv', 'TSLA.csv']	4.509899	3.359935	0.381732	3.593160
7	[ 0  2  3  4  7  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv']	4.478610	3.406574	0.370968	3.561872
7	[ 0  2  3  4  7  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'MSFT.csv', 'NTES.csv', 'TSLA.csv']	4.547544	3.410339	0.401892	3.630806
7	[ 0  2  3  4  7 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	4.466541	3.325529	0.377326	3.549802
7	[ 0  2  3  4  8  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	4.507435	3.363130	0.387363	3.590696
7	[ 0  2  3  4  8  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	4.568208	3.356191	0.414396	3.651469
7	[ 0  2  3  4  8 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.497876	3.362689	0.392648	3.581137
7	[ 0  2  3  4  9 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.541014	3.420645	0.406851	3.624275
7	[0 2 3 5 6 7 8]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv']	4.479654	3.239676	0.373120	3.562916
7	[0 2 3 5 6 7 9]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv']	4.523870	3.303405	0.384556	3.607132
7	[ 0  2  3  5  6  7 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NVDA.csv']	4.443139	3.321644	0.355416	3.526400
7	[ 0  2  3  5  6  7 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'TSLA.csv']	4.508709	3.286853	0.391222	3.591970
7	[0 2 3 5 6 8 9]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv']	4.551606	3.329799	0.395668	3.634867
7	[ 0  2  3  5  6  8 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NVDA.csv']	4.479533	3.298354	0.374582	3.562794
7	[ 0  2  3  5  6  8 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'TSLA.csv']	4.543983	3.273488	0.401354	3.627244
7	[ 0  2  3  5  6  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv']	4.521302	3.455695	0.387649	3.604563
7	[ 0  2  3  5  6  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'NTES.csv', 'TSLA.csv']	4.576649	3.453826	0.416556	3.659910
7	[ 0  2  3  5  6 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'NVDA.csv', 'TSLA.csv']	4.508694	3.399717	0.388514	3.591955
7	[0 2 3 5 7 8 9]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv']	4.508505	3.309339	0.386595	3.591766
7	[ 0  2  3  5  7  8 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv']	4.433787	3.348995	0.361729	3.517049
7	[ 0  2  3  5  7  8 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'TSLA.csv']	4.504346	3.335579	0.390198	3.587607
7	[ 0  2  3  5  7  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv']	4.478330	3.392851	0.378946	3.561591
7	[ 0  2  3  5  7  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'MSFT.csv', 'NTES.csv', 'TSLA.csv']	4.542850	3.343727	0.407381	3.626111
7	[ 0  2  3  5  7 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	4.462499	3.348293	0.382184	3.545760
7	[ 0  2  3  5  8  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	4.508200	3.357348	0.394872	3.591461
7	[ 0  2  3  5  8  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	4.564516	3.383292	0.421791	3.647778
7	[ 0  2  3  5  8 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.498410	3.377988	0.399725	3.581671
7	[ 0  2  3  5  9 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOGL.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.537881	3.411592	0.412181	3.621142
7	[0 2 3 6 7 8 9]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv']	4.576324	3.269049	0.415639	3.659585
7	[ 0  2  3  6  7  8 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv']	4.494025	3.300939	0.384436	3.577286
7	[ 0  2  3  6  7  8 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'TSLA.csv']	4.568719	3.365923	0.402536	3.651981
7	[ 0  2  3  6  7  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv']	4.533350	3.356189	0.405961	3.616611
7	[ 0  2  3  6  7  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'TSLA.csv']	4.594080	3.429609	0.424147	3.677341
7	[ 0  2  3  6  7 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'IDXX.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	4.516648	3.403656	0.399765	3.599909
7	[ 0  2  3  6  8  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	4.558200	3.320760	0.426187	3.641461
7	[ 0  2  3  6  8  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	4.618039	3.435916	0.437796	3.701300
7	[ 0  2  3  6  8 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'IDXX.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.549852	3.377243	0.415962	3.633113
7	[ 0  2  3  6  9 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.574455	3.451594	0.440737	3.657716
7	[ 0  2  3  7  8  9 10]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	4.527491	3.238492	0.405326	3.610753
7	[ 0  2  3  7  8  9 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	4.592168	3.424970	0.425806	3.675430
7	[ 0  2  3  7  8 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.515660	3.350201	0.388825	3.598921
7	[ 0  2  3  7  9 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.551154	3.404429	0.420989	3.634415
7	[ 0  2  3  8  9 10 11]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.572039	3.395526	0.440152	3.655301
7	[0 2 4 5 6 7 8]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv']	4.071273	3.380905	0.404843	3.154534
7	[0 2 4 5 6 7 9]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv']	4.117147	3.398287	0.416523	3.200408
7	[ 0  2  4  5  6  7 10]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NVDA.csv']	4.038886	3.349710	0.382794	3.122147
7	[ 0  2  4  5  6  7 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'TSLA.csv']	4.105979	3.448312	0.423864	3.189240
7	[0 2 4 5 6 8 9]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv']	4.132429	3.367667	0.434102	3.215690
7	[ 0  2  4  5  6  8 10]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NVDA.csv']	4.062135	3.465772	0.411500	3.145397
7	[ 0  2  4  5  6  8 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'TSLA.csv']	4.120554	3.393023	0.444257	3.203815
7	[ 0  2  4  5  6  9 10]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv']	4.103553	3.447244	0.425195	3.186815
7	[ 0  2  4  5  6  9 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NTES.csv', 'TSLA.csv']	4.161551	3.444785	0.458398	3.244813
7	[ 0  2  4  5  6 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NVDA.csv', 'TSLA.csv']	4.096557	3.318354	0.432135	3.179818
7	[0 2 4 5 7 8 9]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv']	4.105947	3.329122	0.417077	3.189208
7	[ 0  2  4  5  7  8 10]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv']	4.031415	3.382209	0.389508	3.114676
7	[ 0  2  4  5  7  8 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'TSLA.csv']	4.096735	3.460689	0.422297	3.179996
7	[ 0  2  4  5  7  9 10]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv']	4.073032	3.456611	0.402175	3.156293
7	[ 0  2  4  5  7  9 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NTES.csv', 'TSLA.csv']	4.141055	3.392396	0.438345	3.224316
7	[ 0  2  4  5  7 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	4.063144	3.399074	0.406651	3.146405
7	[ 0  2  4  5  8  9 10]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	4.089063	3.399201	0.426522	3.172325
7	[ 0  2  4  5  8  9 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	4.143010	3.425987	0.459031	3.226271
7	[ 0  2  4  5  8 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.078932	3.422803	0.432346	3.162194
7	[ 0  2  4  5  9 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'GOOGL.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.117679	3.416718	0.450627	3.200941
7	[0 2 4 6 7 8 9]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv']	4.520899	3.319664	0.398923	3.604161
7	[ 0  2  4  6  7  8 10]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv']	4.442993	3.364886	0.367209	3.526254
7	[ 0  2  4  6  7  8 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'TSLA.csv']	4.511352	3.347758	0.394527	3.594614
7	[ 0  2  4  6  7  9 10]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv']	4.483605	3.335974	0.386286	3.566866
7	[ 0  2  4  6  7  9 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'TSLA.csv']	4.550646	3.434905	0.413621	3.633907
7	[ 0  2  4  6  7 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	4.470673	3.365727	0.387662	3.553934
7	[ 0  2  4  6  8  9 10]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	4.502092	3.433863	0.410436	3.585353
7	[ 0  2  4  6  8  9 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	4.561576	3.325771	0.435090	3.644837
7	[ 0  2  4  6  8 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'IDXX.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.495088	3.358790	0.410739	3.578350
7	[ 0  2  4  6  9 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.531076	3.434572	0.430862	3.614338
7	[ 0  2  4  7  8  9 10]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	4.470933	3.391902	0.383867	3.554194
7	[ 0  2  4  7  8  9 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	4.537873	3.378059	0.409256	3.621134
7	[ 0  2  4  7  8 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	4.461932	3.363672	0.379501	3.545193
7	[ 0  2  4  7  9 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.499460	3.410795	0.402578	3.582721
7	[ 0  2  4  8  9 10 11]	['AAPL.csv', 'ADI.csv', 'GOOG.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	4.515029	3.435804	0.428347	3.598290
7	[0 2 5 6 7 8 9]	['AAPL.csv', 'ADI.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv']	4.517071	3.353768	0.394303	3.600332
7	[ 0  2  5  6  7  8 10]	['AAPL.csv', 'ADI.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv']	4.443179	3.382690	0.368607	3.526441
7	[ 0  2  5  6  7  8 11]	['AAPL.csv', 'ADI.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'TSLA.csv']	4.507273	3.402562	0.392682	3.590534
7	[ 0  2  5  6  7  9 10]	['AAPL.csv', 'ADI.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv']	4.487266	3.368417	0.383406	3.570527
7	[ 0  2  5  6  7  9 11]	['AAPL.csv', 'ADI.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'TSLA.csv']	4.547429	3.457444	0.410403	3.630690
7	[ 0  2  5  6  7 10 11]	['AAPL.csv', 'ADI.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	4.469694	3.355015	0.384376	3.552955
7	[ 0  2  5  6  8  9 10]	['AAPL.csv', 'ADI.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	4.504929	3.294196	0.407304	3.588190
